datetime,hour,minute,date,line_id,stop_id,bus_id,boarding,alighting,current_load,new_load,capacity,occupancy_rate,actual_stop,status,trip_id,stop_sequence,total_stops,fitness_score,source
2025-06-02 11:49:59.112020,11,49,2025-06-02,102-1,10871,opt_bus_102-1_1027,0,0,0,0,50,0.0,True,,87,17,32,0.8136661767746579,optimized_schedule
2025-06-02 11:50:00.000000,11,50,2025-06-02,101-1,10017,opt_bus_101-1_1150,0,0,0,0,50,0.0,True,,47,1,89,0.8126430487707956,optimized_schedule
2025-06-02 11:50:00.551471,11,50,2025-06-02,103-1,11648,opt_bus_103-1_0908,0,0,0,0,50,0.0,True,,203,30,34,0.7952699759188713,optimized_schedule
2025-06-02 11:50:00.603733,11,50,2025-06-02,102-2,11433,opt_bus_102-2_0933,0,0,0,0,50,0.0,True,,147,25,34,0.8169200913514905,optimized_schedule
2025-06-02 11:50:03.645035,11,50,2025-06-02,103-2,12879,opt_bus_103-2_0902,0,0,0,0,50,0.0,True,,253,31,33,0.7769030479520271,optimized_schedule
2025-06-02 11:50:04.799014,11,50,2025-06-02,104-2,11314,opt_bus_104-2_0938,0,0,0,0,50,0.0,True,,355,26,57,0.7860582415880137,optimized_schedule
2025-06-02 11:50:11.042252,11,50,2025-06-02,103-2,10856,opt_bus_103-2_1108,0,0,0,0,50,0.0,True,,261,10,33,0.7769030479520271,optimized_schedule
2025-06-02 11:50:13.984880,11,50,2025-06-02,101,11323,opt_bus_101_0900,0,0,0,0,50,0.0,True,,7,31,78,0.8121139032132771,optimized_schedule
2025-06-02 11:50:15.547299,11,50,2025-06-02,104-2,12636,opt_bus_104-2_0802,0,0,0,0,50,0.0,True,,352,38,57,0.7860582415880137,optimized_schedule
2025-06-02 11:50:16.077583,11,50,2025-06-02,103-2,10730,opt_bus_103-2_1124,0,0,0,0,50,0.0,True,,262,7,33,0.7769030479520271,optimized_schedule
2025-06-02 11:50:30.434713,11,50,2025-06-02,105-2,12573,opt_bus_105-2_0753,0,0,0,0,50,0.0,True,,453,39,59,0.6943000592260712,optimized_schedule
2025-06-02 11:50:31.403396,11,50,2025-06-02,104-2,13182,opt_bus_104-2_0701,0,0,0,0,50,0.0,True,,350,46,57,0.7860582415880137,optimized_schedule
2025-06-02 11:50:32.237770,11,50,2025-06-02,102-2,11233,opt_bus_102-2_0944,0,0,0,0,50,0.0,True,,148,24,34,0.8169200913514905,optimized_schedule
2025-06-02 11:50:33.683748,11,50,2025-06-02,103-2,10860,opt_bus_103-2_1059,0,0,0,0,50,0.0,True,,260,12,33,0.7769030479520271,optimized_schedule
2025-06-02 11:50:39.565077,11,50,2025-06-02,105-1,30062,opt_bus_105-1_0625,0,0,0,0,50,0.0,True,,393,54,55,0.7604113594079147,optimized_schedule
2025-06-02 11:50:41.041108,11,50,2025-06-02,103-1,10855,opt_bus_103-1_1103,0,0,0,0,50,0.0,True,,207,11,34,0.7952699759188713,optimized_schedule
2025-06-02 11:50:41.259141,11,50,2025-06-02,101,12810,opt_bus_101_0623,0,0,0,0,50,0.0,True,,2,55,78,0.8121139032132771,optimized_schedule
2025-06-02 11:50:44.666242,11,50,2025-06-02,101-1,11167,opt_bus_101-1_1106,0,0,0,0,50,0.0,True,,45,10,89,0.8126430487707956,optimized_schedule
2025-06-02 11:50:45.979559,11,50,2025-06-02,103-2,10872,opt_bus_103-2_1034,0,0,0,0,50,0.0,True,,259,17,33,0.7769030479520271,optimized_schedule
2025-06-02 11:50:50.793997,11,50,2025-06-02,105-2,40463,opt_bus_105-2_0558,0,0,0,0,50,0.0,True,,447,59,59,0.6943000592260712,optimized_schedule
2025-06-02 11:50:56.201480,11,50,2025-06-02,105-2,11327,opt_bus_105-2_0916,0,0,0,0,50,0.0,True,,459,29,59,0.6943000592260712,optimized_schedule
2025-06-02 11:50:57.108448,11,50,2025-06-02,101-1,11879,opt_bus_101-1_0753,0,0,0,0,50,0.0,True,,40,39,89,0.8126430487707956,optimized_schedule
2025-06-02 11:50:58.485163,11,50,2025-06-02,102-1,10861,opt_bus_102-1_1044,0,0,0,0,50,0.0,True,,88,14,32,0.8136661767746579,optimized_schedule
2025-06-02 11:50:59.714790,11,50,2025-06-02,105-1,11271,opt_bus_105-1_0934,0,0,0,0,50,0.0,True,,404,26,55,0.7604113594079147,optimized_schedule
2025-06-02 11:51:00.206300,11,51,2025-06-02,103-1,10608,opt_bus_103-1_1133,0,0,0,0,50,0.0,True,,208,5,34,0.7952699759188713,optimized_schedule
2025-06-02 11:51:05.282424,11,51,2025-06-02,103-1,11223,opt_bus_103-1_0938,0,0,0,0,50,0.0,True,,204,26,34,0.7952699759188713,optimized_schedule
2025-06-02 11:51:05.561141,11,51,2025-06-02,105-2,11326,opt_bus_105-2_0924,0,0,0,0,50,0.0,True,,460,28,59,0.6943000592260712,optimized_schedule
2025-06-02 11:51:09.100168,11,51,2025-06-02,104-1,11442,opt_bus_104-1_0832,0,0,0,0,50,0.0,True,,311,35,54,0.782156124401152,optimized_schedule
2025-06-02 11:51:09.139352,11,51,2025-06-02,101,11875,opt_bus_101_0830,0,0,0,0,50,0.0,True,,6,36,78,0.8121139032132771,optimized_schedule
2025-06-02 11:51:09.301743,11,51,2025-06-02,103-1,10871,opt_bus_103-1_1034,0,0,0,0,50,0.0,True,,206,17,34,0.7952699759188713,optimized_schedule
2025-06-02 11:51:13.700130,11,51,2025-06-02,105-1,10930,opt_bus_105-1_1041,0,0,0,0,50,0.0,True,,408,15,55,0.7604113594079147,optimized_schedule
2025-06-02 11:51:14.172228,11,51,2025-06-02,101-1,12808,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,57,89,0.8126430487707956,optimized_schedule
2025-06-02 11:51:15.889358,11,51,2025-06-02,103-2,11207,opt_bus_103-2_0946,0,0,0,0,50,0.0,True,,256,26,33,0.7769030479520271,optimized_schedule
2025-06-02 11:51:18.035467,11,51,2025-06-02,104-1,14052,opt_bus_104-1_0631,0,0,0,0,50,0.0,True,,307,53,54,0.782156124401152,optimized_schedule
2025-06-02 11:51:24.037760,11,51,2025-06-02,104-1,10873,opt_bus_104-1_1050,0,0,0,0,50,0.0,True,,316,14,54,0.782156124401152,optimized_schedule
2025-06-02 11:51:24.155959,11,51,2025-06-02,105-2,12213,opt_bus_105-2_0812,0,0,0,0,50,0.0,True,,454,36,59,0.6943000592260712,optimized_schedule
2025-06-02 11:51:24.263404,11,51,2025-06-02,105-1,12579,opt_bus_105-1_0743,0,0,0,0,50,0.0,True,,398,40,55,0.7604113594079147,optimized_schedule
2025-06-02 11:51:24.785907,11,51,2025-06-02,105-2,11314,opt_bus_105-2_0932,0,0,0,0,50,0.0,True,,461,27,59,0.6943000592260712,optimized_schedule
2025-06-02 11:51:29.175273,11,51,2025-06-02,105-2,11339,opt_bus_105-2_0900,0,0,0,0,50,0.0,True,,457,31,59,0.6943000592260712,optimized_schedule
2025-06-02 11:51:30.513630,11,51,2025-06-02,105-2,10854,opt_bus_105-2_1122,0,0,0,0,50,0.0,True,,469,7,59,0.6943000592260712,optimized_schedule
2025-06-02 11:51:31.868095,11,51,2025-06-02,102-2,11442,opt_bus_102-2_0922,0,0,0,0,50,0.0,True,,146,26,34,0.8169200913514905,optimized_schedule
2025-06-02 11:51:32.280402,11,51,2025-06-02,105-2,12804,opt_bus_105-2_0715,0,0,0,0,50,0.0,True,,451,44,59,0.6943000592260712,optimized_schedule
2025-06-02 11:51:32.889548,11,51,2025-06-02,102-2,11207,opt_bus_102-2_1000,0,0,0,0,50,0.0,True,,150,22,34,0.8169200913514905,optimized_schedule
2025-06-02 11:51:33.540123,11,51,2025-06-02,104-1,11253,opt_bus_104-1_1004,0,0,0,0,50,0.0,True,,314,23,54,0.782156124401152,optimized_schedule
2025-06-02 11:51:38.789097,11,51,2025-06-02,104-2,10928,opt_bus_104-2_1034,0,0,0,0,50,0.0,True,,357,16,57,0.7860582415880137,optimized_schedule
2025-06-02 11:51:40.618894,11,51,2025-06-02,103-2,10524,opt_bus_103-2_1138,0,0,0,0,50,0.0,True,,263,4,33,0.7769030479520271,optimized_schedule
2025-06-02 11:51:44.094391,11,51,2025-06-02,105-2,11615,opt_bus_105-2_0849,0,0,0,0,50,0.0,True,,456,32,59,0.6943000592260712,optimized_schedule
2025-06-02 11:51:45.147457,11,51,2025-06-02,101-1,11258,opt_bus_101-1_0930,0,0,0,0,50,0.0,True,,44,27,89,0.8126430487707956,optimized_schedule
2025-06-02 11:51:47.629717,11,51,2025-06-02,105-1,13805,opt_bus_105-1_0658,0,0,0,0,50,0.0,True,,395,47,55,0.7604113594079147,optimized_schedule
2025-06-02 11:51:48.800618,11,51,2025-06-02,101,12727,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,47,78,0.8121139032132771,optimized_schedule
2025-06-02 11:51:55.998868,11,51,2025-06-02,101,11881,opt_bus_101_0800,0,0,0,0,50,0.0,True,,5,40,78,0.8121139032132771,optimized_schedule
2025-06-02 11:52:00.000000,11,52,2025-06-02,103-2,10513,opt_bus_103-2_1152,0,0,0,0,50,0.0,True,,264,1,33,0.7769030479520271,optimized_schedule
2025-06-02 11:52:00.000000,11,52,2025-06-02,104-1,10116,opt_bus_104-1_1152,0,0,0,0,50,0.0,True,,319,1,54,0.782156124401152,optimized_schedule
2025-06-02 11:52:00.544355,11,52,2025-06-02,101-1,11997,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,43,89,0.8126430487707956,optimized_schedule
2025-06-02 11:52:01.026761,11,52,2025-06-02,103-2,11093,opt_bus_103-2_1002,0,0,0,0,50,0.0,True,,257,24,33,0.7769030479520271,optimized_schedule
2025-06-02 11:52:02.033430,11,52,2025-06-02,105-1,11293,opt_bus_105-1_0917,0,0,0,0,50,0.0,True,,403,29,55,0.7604113594079147,optimized_schedule
2025-06-02 11:52:06.869253,11,52,2025-06-02,105-2,10931,opt_bus_105-2_1034,0,0,0,0,50,0.0,True,,466,17,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:07.720060,11,52,2025-06-02,104-2,11261,opt_bus_104-2_1006,0,0,0,0,50,0.0,True,,356,22,57,0.7860582415880137,optimized_schedule
2025-06-02 11:52:10.084081,11,52,2025-06-02,102-1,10518,opt_bus_102-1_1146,0,0,0,0,50,0.0,True,,92,2,32,0.8136661767746579,optimized_schedule
2025-06-02 11:52:10.654471,11,52,2025-06-02,103-2,10933,opt_bus_103-2_1016,0,0,0,0,50,0.0,True,,258,21,33,0.7769030479520271,optimized_schedule
2025-06-02 11:52:15.291633,11,52,2025-06-02,102-2,10932,opt_bus_102-2_1016,0,0,0,0,50,0.0,True,,151,19,34,0.8169200913514905,optimized_schedule
2025-06-02 11:52:19.839985,11,52,2025-06-02,102-2,11521,opt_bus_102-2_0859,0,0,0,0,50,0.0,True,,144,29,34,0.8169200913514905,optimized_schedule
2025-06-02 11:52:20.995904,11,52,2025-06-02,101-1,11269,opt_bus_101-1_0900,0,0,0,0,50,0.0,True,,43,30,89,0.8126430487707956,optimized_schedule
2025-06-02 11:52:21.833426,11,52,2025-06-02,105-2,10869,opt_bus_105-2_1053,0,0,0,0,50,0.0,True,,467,13,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:22.648834,11,52,2025-06-02,102-2,10930,opt_bus_102-2_1022,0,0,0,0,50,0.0,True,,152,18,34,0.8169200913514905,optimized_schedule
2025-06-02 11:52:26.263341,11,52,2025-06-02,105-2,11272,opt_bus_105-2_0948,0,0,0,0,50,0.0,True,,463,25,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:26.758186,11,52,2025-06-02,104-1,11293,opt_bus_104-1_0932,0,0,0,0,50,0.0,True,,312,27,54,0.782156124401152,optimized_schedule
2025-06-02 11:52:27.282874,11,52,2025-06-02,104-1,10399,opt_bus_104-1_1142,0,0,0,0,50,0.0,True,,318,3,54,0.782156124401152,optimized_schedule
2025-06-02 11:52:27.302163,11,52,2025-06-02,102-2,10860,opt_bus_102-2_1100,0,0,0,0,50,0.0,True,,154,11,34,0.8169200913514905,optimized_schedule
2025-06-02 11:52:30.671981,11,52,2025-06-02,105-2,11270,opt_bus_105-2_0956,0,0,0,0,50,0.0,True,,464,24,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:35.466163,11,52,2025-06-02,104-2,10410,opt_bus_104-2_1134,0,0,0,0,50,0.0,True,,359,5,57,0.7860582415880137,optimized_schedule
2025-06-02 11:52:35.738997,11,52,2025-06-02,105-2,11328,opt_bus_105-2_0908,0,0,0,0,50,0.0,True,,458,30,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:36.352456,11,52,2025-06-02,105-2,13225,opt_bus_105-2_0635,0,0,0,0,50,0.0,True,,449,51,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:38.358133,11,52,2025-06-02,105-2,10400,opt_bus_105-2_1144,0,0,0,0,50,0.0,True,,470,3,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:41.489959,11,52,2025-06-02,102-1,11440,opt_bus_102-1_0911,0,0,0,0,50,0.0,True,,82,28,32,0.8136661767746579,optimized_schedule
2025-06-02 11:52:41.755184,11,52,2025-06-02,105-1,13233,opt_bus_105-1_0712,0,0,0,0,50,0.0,True,,396,45,55,0.7604113594079147,optimized_schedule
2025-06-02 11:52:42.164752,11,52,2025-06-02,103-1,12878,opt_bus_103-1_0841,0,0,0,0,50,0.0,True,,202,34,34,0.7952699759188713,optimized_schedule
2025-06-02 11:52:42.571985,11,52,2025-06-02,105-2,11290,opt_bus_105-2_0940,0,0,0,0,50,0.0,True,,462,26,59,0.6943000592260712,optimized_schedule
2025-06-02 11:52:43.799299,11,52,2025-06-02,103-2,12218,opt_bus_103-2_0916,0,0,0,0,50,0.0,True,,254,30,33,0.7769030479520271,optimized_schedule
2025-06-02 11:52:45.912512,11,52,2025-06-02,102-2,10865,opt_bus_102-2_1044,0,0,0,0,50,0.0,True,,153,14,34,0.8169200913514905,optimized_schedule
2025-06-02 11:52:46.380116,11,52,2025-06-02,104-2,12513,opt_bus_104-2_0834,0,0,0,0,50,0.0,True,,353,35,57,0.7860582415880137,optimized_schedule
2025-06-02 11:52:53.377976,11,52,2025-06-02,104-1,11275,opt_bus_104-1_0945,0,0,0,0,50,0.0,True,,313,26,54,0.782156124401152,optimized_schedule
2025-06-02 11:52:53.705106,11,52,2025-06-02,105-1,10862,opt_bus_105-1_1113,0,0,0,0,50,0.0,True,,410,9,55,0.7604113594079147,optimized_schedule
2025-06-02 11:52:56.271319,11,52,2025-06-02,102-2,10514,opt_bus_102-2_1148,0,0,0,0,50,0.0,True,,156,2,34,0.8169200913514905,optimized_schedule
2025-06-02 11:52:57.927512,11,52,2025-06-02,101-1,11876,opt_bus_101-1_0800,0,0,0,0,50,0.0,True,,41,38,89,0.8126430487707956,optimized_schedule
2025-06-02 11:52:59.007107,11,52,2025-06-02,105-2,11666,opt_bus_105-2_0832,0,0,0,0,50,0.0,True,,455,34,59,0.6943000592260712,optimized_schedule
2025-06-02 11:53:00.000000,11,53,2025-06-02,105-1,10116,opt_bus_105-1_1153,0,0,0,0,50,0.0,True,,413,1,55,0.7604113594079147,optimized_schedule
2025-06-02 11:53:00.022973,11,53,2025-06-02,105-2,13182,opt_bus_105-2_0656,0,0,0,0,50,0.0,True,,450,47,59,0.6943000592260712,optimized_schedule
2025-06-02 11:53:04.614561,11,53,2025-06-02,104-1,11205,opt_bus_104-1_1027,0,0,0,0,50,0.0,True,,315,19,54,0.782156124401152,optimized_schedule
2025-06-02 11:53:09.685707,11,53,2025-06-02,105-1,10856,opt_bus_105-1_1127,0,0,0,0,50,0.0,True,,411,6,55,0.7604113594079147,optimized_schedule
2025-06-02 11:53:17.979332,11,53,2025-06-02,102-2,12018,opt_bus_102-2_0851,0,0,0,0,50,0.0,True,,143,30,34,0.8169200913514905,optimized_schedule
2025-06-02 11:53:24.415940,11,53,2025-06-02,105-1,10870,opt_bus_105-1_1058,0,0,0,0,50,0.0,True,,409,12,55,0.7604113594079147,optimized_schedule
2025-06-02 11:53:28.083156,11,53,2025-06-02,105-1,12755,opt_bus_105-1_0726,0,0,0,0,50,0.0,True,,397,43,55,0.7604113594079147,optimized_schedule
2025-06-02 11:53:36.529660,11,53,2025-06-02,102-2,11231,opt_bus_102-2_0955,0,0,0,0,50,0.0,True,,149,23,34,0.8169200913514905,optimized_schedule
2025-06-02 11:53:37.237855,11,53,2025-06-02,104-1,12514,opt_bus_104-1_0805,0,0,0,0,50,0.0,True,,310,39,54,0.782156124401152,optimized_schedule
2025-06-02 11:53:40.363287,11,53,2025-06-02,105-1,11317,opt_bus_105-1_0903,0,0,0,0,50,0.0,True,,402,31,55,0.7604113594079147,optimized_schedule
2025-06-02 11:53:42.344511,11,53,2025-06-02,101,12530,opt_bus_101_0739,0,0,0,0,50,0.0,True,,4,43,78,0.8121139032132771,optimized_schedule
2025-06-02 11:53:44.388008,11,53,2025-06-02,105-2,14045,opt_bus_105-2_0617,0,0,0,0,50,0.0,True,,448,55,59,0.6943000592260712,optimized_schedule
2025-06-02 11:53:45.406727,11,53,2025-06-02,104-1,13234,opt_bus_104-1_0703,0,0,0,0,50,0.0,True,,308,47,54,0.782156124401152,optimized_schedule
2025-06-02 11:53:49.558223,11,53,2025-06-02,103-1,11657,opt_bus_103-1_0908,0,0,0,0,50,0.0,True,,203,31,34,0.7952699759188713,optimized_schedule
2025-06-02 11:53:50.894263,11,53,2025-06-02,101-1,10113,opt_bus_101-1_1143,0,0,0,0,50,0.0,True,,46,3,89,0.8126430487707956,optimized_schedule
2025-06-02 11:53:51.666997,11,53,2025-06-02,105-1,10989,opt_bus_105-1_1027,0,0,0,0,50,0.0,True,,407,18,55,0.7604113594079147,optimized_schedule
2025-06-02 11:53:53.639581,11,53,2025-06-02,104-2,10861,opt_bus_104-2_1105,0,0,0,0,50,0.0,True,,358,11,57,0.7860582415880137,optimized_schedule
2025-06-02 11:54:04.438650,11,54,2025-06-02,103-1,10979,opt_bus_103-1_1006,0,0,0,0,50,0.0,True,,205,23,34,0.7952699759188713,optimized_schedule
2025-06-02 11:54:06.720914,11,54,2025-06-02,105-2,10863,opt_bus_105-2_1100,0,0,0,0,50,0.0,True,,468,12,59,0.6943000592260712,optimized_schedule
2025-06-02 11:54:08.326037,11,54,2025-06-02,102-2,12831,opt_bus_102-2_0844,0,0,0,0,50,0.0,True,,142,31,34,0.8169200913514905,optimized_schedule
2025-06-02 11:54:09.744365,11,54,2025-06-02,105-2,12746,opt_bus_105-2_0735,0,0,0,0,50,0.0,True,,452,42,59,0.6943000592260712,optimized_schedule
2025-06-02 11:54:10.890752,11,54,2025-06-02,105-1,11253,opt_bus_105-1_0948,0,0,0,0,50,0.0,True,,405,25,55,0.7604113594079147,optimized_schedule
2025-06-02 11:54:11.224697,11,54,2025-06-02,105-1,12514,opt_bus_105-1_0759,0,0,0,0,50,0.0,True,,399,39,55,0.7604113594079147,optimized_schedule
2025-06-02 11:54:11.517905,11,54,2025-06-02,104-2,11326,opt_bus_104-2_0938,0,0,0,0,50,0.0,True,,355,27,57,0.7860582415880137,optimized_schedule
2025-06-02 11:54:16.852549,11,54,2025-06-02,102-1,11203,opt_bus_102-1_0956,0,0,0,0,50,0.0,True,,85,23,32,0.8136661767746579,optimized_schedule
2025-06-02 11:54:16.894900,11,54,2025-06-02,102-1,10608,opt_bus_102-1_1131,0,0,0,0,50,0.0,True,,91,5,32,0.8136661767746579,optimized_schedule
2025-06-02 11:54:18.094324,11,54,2025-06-02,101,11261,opt_bus_101_0930,0,0,0,0,50,0.0,True,,8,28,78,0.8121139032132771,optimized_schedule
2025-06-02 11:54:18.699718,11,54,2025-06-02,102-1,10658,opt_bus_102-1_1115,0,0,0,0,50,0.0,True,,90,8,32,0.8136661767746579,optimized_schedule
2025-06-02 11:54:20.982422,11,54,2025-06-02,101,11858,opt_bus_101_0900,0,0,0,0,50,0.0,True,,7,32,78,0.8121139032132771,optimized_schedule
2025-06-02 11:54:23.765425,11,54,2025-06-02,103-2,30003,opt_bus_103-2_0902,0,0,0,0,50,0.0,True,,253,32,33,0.7769030479520271,optimized_schedule
2025-06-02 11:54:24.081264,11,54,2025-06-02,104-2,11431,opt_bus_104-2_0906,0,0,0,0,50,0.0,True,,354,31,57,0.7860582415880137,optimized_schedule
2025-06-02 11:54:25.258735,11,54,2025-06-02,104-1,10856,opt_bus_104-1_1131,0,0,0,0,50,0.0,True,,317,6,54,0.782156124401152,optimized_schedule
2025-06-02 11:54:27.858840,11,54,2025-06-02,103-2,10873,opt_bus_103-2_1034,0,0,0,0,50,0.0,True,,259,18,33,0.7769030479520271,optimized_schedule
2025-06-02 11:54:29.666713,11,54,2025-06-02,101-1,10028,opt_bus_101-1_1150,0,0,0,0,50,0.0,True,,47,2,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:32.730410,11,54,2025-06-02,105-1,11205,opt_bus_105-1_1012,0,0,0,0,50,0.0,True,,406,21,55,0.7604113594079147,optimized_schedule
2025-06-02 11:54:32.922323,11,54,2025-06-02,102-2,10730,opt_bus_102-2_1124,0,0,0,0,50,0.0,True,,155,7,34,0.8169200913514905,optimized_schedule
2025-06-02 11:54:35.348349,11,54,2025-06-02,101,13951,opt_bus_101_0528,0,0,0,0,50,0.0,True,,1,69,78,0.8121139032132771,optimized_schedule
2025-06-02 11:54:36.446001,11,54,2025-06-02,102-1,10855,opt_bus_102-1_1101,0,0,0,0,50,0.0,True,,89,11,32,0.8136661767746579,optimized_schedule
2025-06-02 11:54:41.188219,11,54,2025-06-02,104-2,13804,opt_bus_104-2_0633,0,0,0,0,50,0.0,True,,349,52,57,0.7860582415880137,optimized_schedule
2025-06-02 11:54:44.740878,11,54,2025-06-02,105-1,12101,opt_bus_105-1_0816,0,0,0,0,50,0.0,True,,400,37,55,0.7604113594079147,optimized_schedule
2025-06-02 11:54:44.934205,11,54,2025-06-02,105-1,11363,opt_bus_105-1_0831,0,0,0,0,50,0.0,True,,401,35,55,0.7604113594079147,optimized_schedule
2025-06-02 11:54:46.386057,11,54,2025-06-02,104-2,12804,opt_bus_104-2_0731,0,0,0,0,50,0.0,True,,351,43,57,0.7860582415880137,optimized_schedule
2025-06-02 11:54:46.997746,11,54,2025-06-02,101-1,13114,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,62,89,0.8126430487707956,optimized_schedule
2025-06-02 11:54:51.068714,11,54,2025-06-02,103-2,11620,opt_bus_103-2_0932,0,0,0,0,50,0.0,True,,255,28,33,0.7769030479520271,optimized_schedule
2025-06-02 11:54:54.235997,11,54,2025-06-02,105-2,11204,opt_bus_105-2_1015,0,0,0,0,50,0.0,True,,465,21,59,0.6943000592260712,optimized_schedule
2025-06-02 11:54:54.986534,11,54,2025-06-02,102-1,10926,opt_bus_102-1_1027,0,0,0,0,50,0.0,True,,87,18,32,0.8136661767746579,optimized_schedule
2025-06-02 11:54:57.218121,11,54,2025-06-02,105-1,14052,opt_bus_105-1_0642,0,0,0,0,50,0.0,True,,394,51,55,0.7604113594079147,optimized_schedule
2025-06-02 11:54:57.891991,11,54,2025-06-02,104-1,10930,opt_bus_104-1_1050,0,0,0,0,50,0.0,True,,316,15,54,0.782156124401152,optimized_schedule
2025-06-02 11:54:58.214161,11,54,2025-06-02,102-1,11431,opt_bus_102-1_0924,0,0,0,0,50,0.0,True,,83,27,32,0.8136661767746579,optimized_schedule
2025-06-02 11:55:00.429250,11,55,2025-06-02,101-1,11868,opt_bus_101-1_0830,0,0,0,0,50,0.0,True,,42,34,89,0.8126430487707956,optimized_schedule
2025-06-02 11:55:03.596367,11,55,2025-06-02,105-2,12636,opt_bus_105-2_0753,0,0,0,0,50,0.0,True,,453,40,59,0.6943000592260712,optimized_schedule
2025-06-02 11:55:05.555311,11,55,2025-06-02,103-2,10858,opt_bus_103-2_1108,0,0,0,0,50,0.0,True,,261,11,33,0.7769030479520271,optimized_schedule
2025-06-02 11:55:05.685275,11,55,2025-06-02,104-1,12755,opt_bus_104-1_0732,0,0,0,0,50,0.0,True,,309,43,54,0.782156124401152,optimized_schedule
2025-06-02 11:55:06.223059,11,55,2025-06-02,105-2,12513,opt_bus_105-2_0812,0,0,0,0,50,0.0,True,,454,37,59,0.6943000592260712,optimized_schedule
2025-06-02 11:55:13.171176,11,55,2025-06-02,101-1,11880,opt_bus_101-1_0753,0,0,0,0,50,0.0,True,,40,40,89,0.8126430487707956,optimized_schedule
2025-06-02 11:55:13.831931,11,55,2025-06-02,101,12811,opt_bus_101_0623,0,0,0,0,50,0.0,True,,2,56,78,0.8121139032132771,optimized_schedule
2025-06-02 11:55:13.877260,11,55,2025-06-02,102-1,11223,opt_bus_102-1_0940,0,0,0,0,50,0.0,True,,84,25,32,0.8136661767746579,optimized_schedule
2025-06-02 11:55:17.919007,11,55,2025-06-02,103-2,10862,opt_bus_103-2_1059,0,0,0,0,50,0.0,True,,260,13,33,0.7769030479520271,optimized_schedule
2025-06-02 11:55:22.024640,11,55,2025-06-02,104-1,14195,opt_bus_104-1_0631,0,0,0,0,50,0.0,True,,307,54,54,0.782156124401152,optimized_schedule
2025-06-02 11:55:24.237674,11,55,2025-06-02,101,12745,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,48,78,0.8121139032132771,optimized_schedule
2025-06-02 11:55:25.167493,11,55,2025-06-02,102-2,11442,opt_bus_102-2_0933,0,0,0,0,50,0.0,True,,147,26,34,0.8169200913514905,optimized_schedule
2025-06-02 11:55:29.435811,11,55,2025-06-02,105-2,12809,opt_bus_105-2_0715,0,0,0,0,50,0.0,True,,451,45,59,0.6943000592260712,optimized_schedule
2025-06-02 11:55:36.918665,11,55,2025-06-02,102-2,11469,opt_bus_102-2_0911,0,0,0,0,50,0.0,True,,145,28,34,0.8169200913514905,optimized_schedule
2025-06-02 11:55:47.296990,11,55,2025-06-02,105-2,11327,opt_bus_105-2_0924,0,0,0,0,50,0.0,True,,460,29,59,0.6943000592260712,optimized_schedule
2025-06-02 11:55:51.512605,11,55,2025-06-02,102-2,11231,opt_bus_102-2_1000,0,0,0,0,50,0.0,True,,150,23,34,0.8169200913514905,optimized_schedule
2025-06-02 11:55:52.508490,11,55,2025-06-02,105-1,12632,opt_bus_105-1_0743,0,0,0,0,50,0.0,True,,398,41,55,0.7604113594079147,optimized_schedule
2025-06-02 11:55:52.835590,11,55,2025-06-02,105-2,11326,opt_bus_105-2_0932,0,0,0,0,50,0.0,True,,461,28,59,0.6943000592260712,optimized_schedule
2025-06-02 11:55:57.225251,11,55,2025-06-02,103-2,10736,opt_bus_103-2_1124,0,0,0,0,50,0.0,True,,262,8,33,0.7769030479520271,optimized_schedule
2025-06-02 11:55:59.173862,11,55,2025-06-02,104-2,10931,opt_bus_104-2_1034,0,0,0,0,50,0.0,True,,357,17,57,0.7860582415880137,optimized_schedule
2025-06-02 11:55:59.436061,11,55,2025-06-02,104-1,10739,opt_bus_104-1_1142,0,0,0,0,50,0.0,True,,318,4,54,0.782156124401152,optimized_schedule
2025-06-02 11:56:01.822284,11,56,2025-06-02,104-1,11462,opt_bus_104-1_0832,0,0,0,0,50,0.0,True,,311,36,54,0.782156124401152,optimized_schedule
2025-06-02 11:56:02.040428,11,56,2025-06-02,103-2,10607,opt_bus_103-2_1138,0,0,0,0,50,0.0,True,,263,5,33,0.7769030479520271,optimized_schedule
2025-06-02 11:56:02.523041,11,56,2025-06-02,101-1,11998,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,44,89,0.8126430487707956,optimized_schedule
2025-06-02 11:56:08.877225,11,56,2025-06-02,105-1,10739,opt_bus_105-1_1140,0,0,0,0,50,0.0,True,,412,4,55,0.7604113594079147,optimized_schedule
